id,valor,categoria
17367,0.3163,C
17368,-1.5324,A
17369,0.7768,A
17370,0.0218,C
17371,1.5858,A
17372,1.6867,C
17373,-1.3444,A
17374,-0.7492,A
17375,0.0608,A
17376,0.2335,B
17377,-0.9736,B
17378,1.3378,A
17379,-0.4333,A
17380,0.1409,B
17381,0.9053,A
17382,-0.1796,A
17383,-0.7816,B
17384,0.8304,A
17385,-0.6335,C
17386,-0.8335,A
17387,1.8486,B
17388,0.6822,A
17389,-1.1916,B
17390,-1.9474,B
17391,0.7384,C
17392,-1.7753,B
17393,-1.4239,C
17394,-1.1245,A
17395,-0.1386,B
17396,0.5762,A
17397,-1.5123,A
17398,-0.8533,A
17399,-0.7039,A
17400,1.6495,C
17401,-0.6924,B
17402,-0.5454,C
17403,0.8015,A
17404,-0.5446,B
17405,-0.7632,A
17406,0.4165,A
17407,1.2127,A
17408,0.2903,B
17409,-0.151,B
17410,-2.3925,A
17411,-0.0075,B
17412,0.6055,C
17413,-0.293,B
17414,-0.5706,B
17415,0.0432,B
17416,0.6186,B
17417,-0.4355,C
17418,0.1925,C
17419,-1.067,C
17420,0.4614,B
17421,1.4291,A
17422,0.3928,C
17423,0.0625,C
17424,-0.0147,B
17425,-1.9124,B
17426,0.5774,A
17427,-1.4895,B
17428,1.9688,C
17429,1.9327,C
17430,0.0463,C
17431,2.1052,C
17432,1.2067,B
17433,-1.8799,C
17434,0.6675,C
17435,0.8236,C
17436,1.1843,A
17437,0.6918,C
17438,1.2889,C
17439,-1.2045,A
17440,-0.6085,A
17441,-1.6962,A
17442,-0.6715,A
17443,0.2208,B
17444,-0.7528,C
17445,-0.2863,A
17446,-1.9086,C
17447,-0.6239,C
17448,-1.084,C
17449,-0.3065,A
17450,0.3823,A
17451,0.0547,A
17452,-0.7594,A
17453,0.5869,A
17454,1.484,B
17455,0.2504,B
17456,0.8004,A
17457,0.2648,C
17458,-0.7082,B
17459,0.9939,A
17460,-1.1214,B
17461,-1.2739,C
17462,-0.1399,C
17463,0.1628,C
17464,0.6276,B
17465,1.3635,A
17466,-0.8344,A
17467,0.1774,A
17468,-0.3349,C
17469,-1.299,B
17470,-0.0704,C
17471,-0.5098,B
17472,0.0686,C
17473,-0.354,C
17474,-2.0373,B
17475,0.332,B
17476,0.5097,B
17477,-0.3914,C
17478,-0.7054,A
17479,-0.6444,C
17480,-1.3259,B
17481,-0.4168,C
17482,-0.8046,A
17483,-0.4219,A
17484,-1.2199,B
17485,-0.381,B
17486,0.329,C
17487,0.4327,A
17488,-1.438,C
17489,1.1656,B
17490,0.104,C
17491,-1.6689,B
17492,0.7938,C
17493,-0.9984,C
17494,0.4113,C
17495,0.6409,B
17496,-0.1905,B
17497,-0.0002,B
17498,-0.4551,A
17499,-1.4727,A
17500,0.147,C
17501,-0.2998,B
17502,0.208,A
17503,0.2987,A
17504,-0.605,B
17505,1.9404,C
17506,-0.8284,A
17507,-0.2703,A
17508,0.0267,B
17509,-0.9064,A
17510,0.3463,A
17511,-1.5207,A
17512,2.0929,C
17513,-0.0583,C
17514,1.5891,C
17515,-0.4874,A
17516,-1.5016,B
17517,-0.4288,B
17518,1.0195,B
17519,0.4607,A
17520,-0.4191,C
17521,-1.4782,A
17522,-0.5619,A
17523,-0.4564,C
17524,-0.2412,B
17525,-1.915,A
17526,-0.7296,C
17527,0.0356,C
17528,-1.7218,C
17529,1.0706,B
17530,-1.1504,A
17531,1.0304,B
17532,-0.8021,C
17533,1.2525,B
17534,-0.1431,B
17535,0.5239,C
17536,0.8136,A
17537,0.0457,C
17538,1.4497,B
17539,0.1947,C
17540,-0.3918,A
17541,0.2221,C
17542,0.3694,A
17543,0.9756,A
17544,0.3398,B
17545,-1.8602,C
17546,1.1232,A
17547,0.0002,A
17548,0.928,C
17549,0.0301,C
17550,-0.6172,B
17551,-0.3616,A
17552,0.0093,A
17553,-0.3408,A
17554,0.2214,B
17555,-0.0255,C
17556,0.8694,A
17557,-0.5407,B
17558,0.2931,A
17559,0.9949,C
17560,-0.2111,B
17561,-0.1335,B
17562,0.1453,A
17563,0.6438,A
17564,-1.7788,B
17565,0.9903,C
17566,-0.0673,B
17567,0.1026,A
17568,1.6234,B
17569,0.4022,A
17570,0.1087,B
17571,0.5602,B
17572,-0.1945,A
17573,0.1169,B
17574,-1.275,A
17575,1.3698,C
17576,1.7179,A
17577,-0.8254,C
17578,-0.1625,A
17579,-0.4046,C
17580,-0.7646,B
17581,-0.8891,A
17582,-0.5205,C
17583,0.7462,C
17584,-0.4139,B
17585,-1.851,C
17586,0.4441,C
17587,1.6103,C
17588,-1.7836,A
17589,1.0713,A
17590,-0.1149,A
17591,1.0461,A
17592,0.9289,C
17593,-0.722,B
17594,-1.6186,B
17595,-0.3878,C
17596,0.4401,A
17597,3.1721,B
17598,-0.5534,A
17599,0.5424,B
17600,-1.2054,B
17601,-0.4625,C
17602,1.5202,B
17603,2.4069,C
17604,0.0974,B
17605,0.0566,B
17606,-0.0031,A
17607,1.2824,C
17608,0.4989,C
17609,-1.3972,C
17610,-1.2899,B
17611,-0.2747,C
17612,-1.1614,B
17613,0.213,C
17614,-3.531,B
17615,-0.0972,A
17616,-0.6098,B
17617,-0.8173,C
17618,-0.3207,C
17619,0.7344,A
17620,-0.8423,B
17621,-0.2853,C
17622,1.4253,C
17623,-0.119,C
17624,-1.1285,C
17625,-1.5946,B
17626,0.0638,C
17627,1.0859,A
17628,-2.6094,B
17629,-0.1787,A
17630,-0.9123,A
17631,-0.3452,C
17632,0.6649,B
17633,0.7955,A
17634,0.7986,A
17635,-0.5286,C
17636,-0.2505,C
17637,-0.1311,C
17638,0.415,A
17639,-0.7418,C
17640,0.2416,C
17641,-1.2388,C
17642,1.6168,A
17643,-0.3978,C
17644,-0.3477,C
17645,1.1814,C
17646,0.532,A
17647,-2.7944,B
17648,-1.4824,B
17649,1.3266,C
17650,-0.6962,B
17651,0.2345,C
17652,-0.9526,C
17653,1.0569,A
17654,-0.2012,B
17655,-0.9278,B
17656,-0.2412,A
17657,0.3723,B
17658,-0.1488,A
17659,0.1826,B
17660,0.68,C
17661,-2.3605,C
17662,3.1208,C
17663,-0.21,A
17664,-0.5914,A
17665,1.0867,A
17666,-0.1038,B
17667,0.3812,C
17668,1.411,B
17669,1.2,B
17670,0.8415,C
17671,0.7212,B
17672,2.5443,C
17673,0.411,B
17674,-1.3083,A
17675,0.0616,C
17676,0.7889,A
17677,0.632,B
17678,-1.8723,B
17679,-1.7055,C
17680,1.3767,C
17681,-0.035,B
17682,-0.0874,B
17683,2.5457,B
17684,-0.5168,A
17685,-0.7553,A
17686,-0.5837,C
17687,-0.5549,A
17688,1.3911,B
17689,-0.2459,B
17690,1.7871,A
17691,1.8399,A
17692,0.4695,A
17693,0.178,A
17694,-2.0978,C
17695,-0.6736,C
17696,1.1432,C
17697,-2.1491,C
17698,2.0548,A
17699,-0.2861,C
17700,1.3821,B
17701,0.189,A
17702,-0.4586,A
17703,1.5185,B
17704,-0.074,B
17705,0.8166,B
17706,1.1978,B
17707,-1.0973,C
17708,-3.2969,C
17709,-0.0941,A
17710,0.7632,B
17711,0.7665,B
17712,0.8905,C
17713,-1.6962,A
17714,-1.0089,A
17715,0.1474,B
17716,1.365,C
17717,-1.7497,A
17718,-0.5451,B
17719,-1.6972,A
17720,-1.8663,A
17721,2.062,C
17722,-0.734,A
17723,-1.1081,C
17724,-0.1391,B
17725,1.4014,B
17726,0.24,C
17727,0.7209,C
17728,-0.4673,C
17729,0.9559,C
17730,0.3982,B
17731,0.8689,C
17732,-0.8095,A
17733,0.0936,A
17734,0.2216,A
17735,-0.9198,B
17736,1.3142,A
17737,-0.7918,A
17738,-0.9521,A
17739,-1.5342,A
17740,1.2334,A
17741,0.9102,B
17742,2.7158,C
17743,0.9482,A
17744,-0.8417,C
17745,0.9073,C
17746,0.3303,B
17747,1.3808,C
17748,-0.7602,B
17749,-0.2853,B
17750,1.7332,B
17751,-1.3689,B
17752,0.7715,B
17753,-0.5923,C
17754,0.2225,C
17755,1.6013,A
17756,0.1119,C
17757,-0.3718,B
17758,0.1979,B
17759,-0.8251,B
17760,-1.5334,A
17761,0.3258,A
17762,-1.13,A
17763,2.0075,C
17764,0.292,C
17765,-0.2526,A
17766,0.1073,A
17767,2.0715,A
17768,0.4107,B
17769,-0.1461,B
17770,-0.3817,B
17771,1.2606,B
17772,0.4572,B
17773,0.8435,C
17774,0.1349,C
17775,-1.7075,B
17776,-0.612,C
17777,-0.4168,B
17778,-0.1474,A
17779,-1.1018,B
17780,0.2808,C
17781,-0.6428,C
17782,1.131,A
17783,-1.9124,B
17784,1.8091,A
17785,-0.045,A
17786,1.2507,B
17787,-0.8851,A
17788,0.2836,C
17789,-2.2387,B
17790,1.7635,A
17791,-0.7136,B
17792,-1.2729,A
17793,-1.2135,C
17794,-0.0414,C
17795,0.0432,C
17796,1.9981,B
17797,-0.8362,B
17798,-0.4884,B
17799,-1.154,B
17800,0.0968,C
17801,-1.0307,B
17802,-0.8655,A
17803,-0.2385,B
17804,0.356,C
17805,-1.582,B
17806,0.6377,B
17807,-0.0666,B
17808,-0.3021,B
17809,-2.2093,C
17810,-0.0273,A
17811,-0.9866,A
17812,-0.7999,B
17813,-0.0476,C
17814,-0.8393,B
17815,1.3648,A
17816,-0.3458,B
17817,-0.0381,B
17818,0.224,C
17819,1.0264,C
17820,1.0486,B
17821,1.8311,C
17822,-0.104,C
17823,0.19,B
17824,-1.2924,B
17825,-0.3869,A
17826,-1.4282,A
17827,-1.1452,B
17828,0.1776,B
17829,0.7874,C
17830,0.5843,A
17831,0.5641,A
17832,-1.2691,C
17833,0.4733,B
17834,0.5506,C
17835,1.636,B
17836,0.6415,A
17837,-0.6995,B
17838,1.2457,B
17839,0.3053,C
17840,-1.9624,B
17841,0.393,C
17842,-0.656,B
17843,-0.2707,A
17844,-1.4572,B
17845,0.6955,B
17846,0.071,C
17847,0.2566,A
17848,-0.0396,A
17849,-0.8114,C
17850,0.0821,A
17851,-1.0756,A
17852,-0.236,B
17853,0.2637,B
17854,0.921,A
17855,1.0523,A
17856,0.4218,C
17857,-0.6439,B
17858,0.1893,C
17859,0.0717,B
17860,0.9703,B
17861,2.6501,B
17862,0.973,A
17863,0.7356,A
17864,-0.1445,C
17865,0.3944,C
17866,-0.049,A
17867,0.8124,A
17868,-0.5072,C
17869,-0.7813,C
17870,-1.45,A
17871,-0.5216,C
17872,-0.1332,B
17873,0.5783,B
17874,-0.0555,C
17875,1.3844,C
17876,-1.2287,A
17877,-1.9187,B
17878,0.8924,A
17879,-0.3375,C
17880,1.0863,A
17881,0.3699,B
17882,-0.307,C
17883,0.3299,A
17884,-0.41,C
17885,-0.6097,C
17886,-0.5811,C
17887,-1.3352,A
17888,0.0539,C
17889,-0.7969,C
17890,-0.2837,B
17891,-1.6072,C
17892,-0.193,A
17893,0.1063,B
17894,-0.7646,C
17895,1.4004,C
17896,-1.231,C
17897,0.0625,C
17898,0.995,A
17899,-0.9791,C
17900,-0.082,B
17901,1.9448,C
17902,-0.67,B
17903,-1.0741,B
17904,-0.6958,A
17905,-0.7309,A
17906,0.3157,C
17907,-1.0299,A
17908,1.0707,A
17909,-1.3956,C
17910,-1.4532,B
17911,0.6795,B
17912,-0.4845,B
17913,-0.6091,C
17914,0.0106,C
17915,-0.3383,C
17916,-0.3232,B
17917,0.7124,C
17918,-2.691,A
17919,-1.6286,A
17920,0.0059,B
17921,0.1923,C
17922,0.1421,B
17923,-0.2779,A
17924,0.5841,C
17925,-0.4592,A
17926,-0.3356,A
17927,-0.2891,C
17928,0.4307,A
17929,0.7002,B
17930,1.4538,C
17931,0.5541,B
17932,-0.9544,A
17933,0.1766,A
17934,-0.5044,A
17935,-2.6511,C
17936,1.1726,C
17937,0.0826,A
17938,0.4736,A
17939,-0.4562,B
17940,0.1946,C
17941,-0.2478,A
17942,0.703,B
17943,0.7769,A
17944,-0.4057,A
17945,-0.667,C
17946,1.7469,A
17947,-0.22,B
17948,-0.4049,C
17949,0.4654,A
17950,1.2492,C
17951,-0.9924,B
17952,-0.5451,B
17953,0.4099,C
17954,-0.2186,A
17955,0.1493,A
17956,0.8944,A
17957,1.9878,A
17958,-0.9834,A
17959,0.2823,B
17960,-0.767,A
17961,-0.9712,A
17962,-0.3569,B
17963,-2.0816,C
17964,0.1025,C
17965,2.1151,A
17966,1.5883,A
17967,0.8913,C
17968,0.1918,A
17969,-0.1816,C
17970,1.3782,B
17971,1.4696,C
17972,0.5278,B
17973,0.8862,A
17974,0.1338,C
17975,-0.5455,A
17976,0.2488,B
17977,1.7668,A
17978,-1.551,C
17979,0.3461,C
17980,1.1264,A
17981,0.0492,C
17982,-0.2695,A
17983,0.8703,B
17984,-0.4021,B
17985,-0.632,C
17986,0.8124,B
17987,-0.7304,C
17988,-0.928,A
17989,0.2546,A
17990,0.233,A
17991,-0.1413,B
17992,-0.6022,A
17993,0.7917,B
17994,-0.0079,A
17995,0.5945,C
17996,-1.0188,C
17997,0.7478,C
17998,-0.5329,C
17999,-1.7537,B
18000,-1.2507,B
18001,-0.0351,A
18002,-0.1989,A
18003,0.4549,B
18004,-1.6643,B
18005,1.0533,A
18006,0.2478,A
18007,-0.0303,C
18008,-0.0704,A
18009,-1.1444,C
18010,0.6303,A
18011,1.4905,B
18012,0.7409,B
18013,0.0682,C
18014,0.3152,C
18015,1.4782,C
18016,-0.5421,B
18017,0.1942,B
18018,-1.2886,B
18019,-0.1788,C
18020,0.6454,B
18021,-0.9529,C
18022,-0.4623,C
18023,-1.5748,A
18024,0.1393,C
18025,-0.3842,A
18026,-0.2172,A
18027,-0.0066,A
18028,-0.3197,B
18029,0.8051,A
18030,0.8999,A
18031,0.8995,C
18032,1.178,C
18033,-1.3947,B
18034,-0.4519,A
18035,0.8273,A
18036,0.1947,C
18037,0.4747,A
18038,-0.6298,A
18039,-0.7956,C
18040,-0.0843,B
18041,0.4894,B
18042,1.055,C
18043,-0.8935,B
18044,0.2865,C
18045,0.4936,A
18046,1.0524,A
18047,-1.2454,A
18048,2.5494,C
18049,-1.626,C
18050,-0.2991,C
18051,0.3749,C
18052,-0.3016,A
18053,-0.0838,A
18054,0.5108,B
18055,-1.0468,C
18056,-1.2948,C
18057,-1.2777,B
18058,0.5023,C
18059,0.2851,C
18060,-1.7583,C
18061,0.3881,B
18062,0.2861,A
18063,1.0566,A
18064,-0.467,A
18065,0.7472,C
18066,0.7656,A
18067,0.1705,B
18068,-0.6097,C
18069,0.7219,C
18070,0.4026,B
18071,2.5694,B
18072,0.0415,B
18073,0.182,A
18074,0.0455,C
18075,-0.9123,B
18076,-0.0071,A
18077,-0.9339,A
18078,-0.3806,B
18079,-0.3615,B
18080,0.7408,A
18081,-0.3114,A
18082,-0.1541,B
18083,-1.7996,A
18084,0.3438,B
18085,-0.0604,A
18086,2.1655,B
18087,-1.4651,C
18088,-0.6103,B
18089,-0.7261,A
18090,0.1866,B
18091,-0.8882,A
18092,0.4248,C
18093,-0.2954,B
18094,-0.4737,C
18095,-0.5587,A
18096,-0.5611,A
18097,0.3378,A
18098,0.7382,B
18099,0.4721,B
18100,0.3927,A
18101,-1.3532,C
18102,0.8717,C
18103,0.1981,B
18104,-2.1132,B
18105,-1.0948,A
18106,-1.4275,C
18107,0.0064,C
18108,0.887,A
18109,-0.88,B
18110,-0.0173,B
18111,-0.5463,C
18112,0.4042,B
18113,-1.1507,A
18114,-0.9487,C
18115,-0.6419,A
18116,-1.2029,B
18117,-0.7917,C
18118,-0.1676,B
18119,-0.5142,A
18120,0.6363,C
18121,0.8344,B
18122,1.0618,B
18123,-0.2508,A
18124,-0.9086,C
18125,-1.3757,B
18126,-0.996,B
18127,-0.7193,A
18128,-1.25,A
18129,1.2657,A
18130,-0.4291,A
18131,-0.4385,A
18132,0.3599,B
18133,1.4158,B
18134,1.4428,C
18135,1.7325,C
18136,1.0093,A
18137,0.2115,A
18138,-0.4107,A
18139,0.4908,B
18140,2.6847,A
18141,-0.0477,B
18142,0.9045,B
18143,-0.3317,A
18144,1.3631,A
18145,1.1355,C
18146,0.0433,C
18147,0.6031,B
18148,-0.3455,A
18149,-0.2511,A
18150,0.018,C
18151,-1.5172,B
18152,-0.1847,A
18153,-1.1707,C
18154,1.0606,C
18155,1.1054,B
18156,0.4214,C
18157,1.1308,B
18158,0.2472,C
18159,0.2817,A
18160,0.4582,A
18161,0.3255,A
18162,0.2624,B
18163,0.3751,A
18164,-1.4287,A
18165,-1.3254,C
18166,1.0648,A
18167,-2.2431,B
18168,0.7542,A
18169,0.5745,A
18170,0.4222,A
18171,-0.2081,A
18172,-0.747,C
18173,1.8328,C
18174,-0.4744,A
18175,0.55,A
18176,-0.5633,B
18177,-0.7115,C
18178,0.0305,C
18179,0.2535,B
18180,-0.558,C
18181,0.8172,A
18182,1.4277,B
18183,0.3732,B
18184,-1.3001,B
18185,0.9092,A
18186,-0.1038,B
18187,1.2586,B
18188,-1.5728,C
18189,2.0157,B
18190,1.3243,C
18191,-1.1247,A
18192,-0.0052,C
18193,0.9222,A
18194,1.1133,A
18195,-0.8109,A
18196,-0.8121,C
18197,1.6182,C
18198,-0.8912,C
18199,0.726,A
18200,0.4877,A
18201,0.734,C
18202,0.8693,A
18203,1.8347,A
18204,0.3173,A
18205,0.9362,A
18206,-0.7104,C
18207,0.5459,B
18208,-1.7311,B
18209,1.6647,A
18210,0.4882,B
18211,-1.0838,A
18212,-1.3418,B
18213,1.8111,B
18214,-0.531,A
18215,-0.5459,A
18216,-1.1732,B
18217,2.2049,C
18218,0.2592,A
18219,-2.0073,A
18220,1.6204,C
18221,-0.0478,A
18222,0.4892,B
18223,-0.1149,B
18224,0.2842,C
18225,0.6458,B
18226,-0.0947,C
18227,1.0763,A
18228,1.3439,A
18229,-1.9879,C
18230,0.5694,C
18231,0.1616,C
18232,0.1974,B
18233,-0.5961,B
18234,0.2631,A
18235,-0.7271,A
18236,-1.8315,B
18237,0.7911,C
18238,1.5832,A
18239,-0.3169,C
18240,-1.8153,B
18241,-0.1935,A
18242,-0.4435,B
18243,0.2059,A
18244,0.99,C
18245,2.2944,A
18246,1.3467,B
18247,-1.9086,A
18248,-0.3233,B
18249,0.9341,B
18250,0.204,A
18251,-1.9132,B
18252,-0.8872,C
18253,0.8447,B
18254,-0.0922,A
18255,-0.7468,B
18256,0.0318,B
18257,-0.6947,A
18258,0.3099,A
18259,-0.9608,A
18260,0.345,B
18261,-0.5897,B
18262,0.1154,A
18263,-0.2306,B
18264,0.0405,C
18265,1.648,B
18266,-0.0556,A
18267,-0.3137,B
18268,0.668,B
18269,-0.0601,A
18270,-0.2989,A
18271,-0.5822,C
18272,1.2781,B
18273,-1.4296,C
18274,0.2341,A
18275,0.0053,A
18276,0.8463,A
18277,0.4677,C
18278,-2.0461,B
18279,0.3179,C
18280,1.986,C
18281,0.1231,A
18282,-1.1,B
18283,1.1135,A
18284,-0.6752,C
18285,-0.1159,B
18286,0.8771,B
18287,1.2815,A
18288,-0.36,B
18289,-1.5416,A
18290,-1.1359,B
18291,2.3272,C
18292,-2.157,B
18293,-0.3105,C
18294,0.1071,B
18295,0.7294,A
18296,-0.2146,B
18297,-0.8022,C
18298,0.0942,A
18299,-0.4346,A
18300,0.7062,C
18301,0.194,C
18302,1.834,A
18303,-1.1955,B
18304,-0.6209,C
18305,-0.5547,B
18306,0.5396,C
18307,0.5676,C
18308,-1.4602,C
18309,-0.8265,B
18310,0.7713,B
18311,0.6481,A
18312,0.4508,B
18313,-0.3623,C
18314,-1.1746,C
18315,0.9524,C
18316,1.8841,B
18317,-0.1309,B
18318,-0.7772,B
18319,1.1272,A
18320,-0.1907,A
18321,0.045,C
18322,-0.9177,A
18323,-0.1591,A
18324,0.4878,C
18325,0.9526,C
18326,1.7406,C
18327,-1.7804,B
18328,0.3621,A
18329,1.2496,A
18330,0.973,C
18331,0.6782,B
18332,-0.3978,A
18333,-0.4825,B
18334,1.055,C
18335,0.0387,C
18336,-0.4599,B
18337,0.2048,B
18338,0.4706,B
18339,-0.0493,A
18340,-1.0887,C
18341,-1.64,B
18342,-0.2837,C
18343,0.3274,A
18344,0.1655,B
18345,-1.6463,A
18346,-0.9617,C
18347,-0.2035,C
18348,-0.5625,B
18349,0.0304,B
18350,-0.4558,A
18351,-0.5458,A
18352,0.7461,C
18353,0.4271,B
18354,1.1248,B
18355,-1.2477,B
18356,-0.8295,B
18357,-0.266,B
18358,-1.1194,B
18359,-1.0567,C
18360,2.469,C
18361,1.2256,A
18362,0.6364,A
18363,0.2282,C
18364,1.1081,A
18365,1.627,A
18366,0.6423,B
18367,-1.6441,C
18368,-2.7511,B
18369,-1.0622,C
18370,0.6788,A
18371,-0.9086,C
18372,-0.1188,B
18373,-0.979,B
18374,0.4913,C
18375,-0.0856,C
18376,0.5633,B
18377,0.494,C
18378,0.6541,A
18379,1.0025,C
18380,-0.3633,C
18381,0.9702,B
18382,0.4421,A
18383,0.9439,A
18384,0.5806,A
18385,-0.0873,A
18386,0.1704,B
18387,0.85,C
18388,-0.7564,C
18389,-2.7809,C
18390,-0.8056,B
18391,-0.4184,B
18392,0.2355,C
18393,-0.5986,A
18394,-0.4559,B
18395,0.5224,C
18396,-0.7536,A
18397,-1.2291,A
18398,1.6157,A
18399,-0.8685,C
18400,-0.3647,B
18401,0.7717,A
18402,1.072,B
18403,-0.518,C
18404,0.0562,B
18405,0.244,C
18406,-1.0224,C
18407,-0.0526,A
18408,-0.3227,C
18409,-0.5278,B
18410,0.4868,B
18411,-0.1954,A
18412,-1.0525,B
18413,-1.7407,A
18414,0.3246,B
18415,0.6489,C
18416,0.336,B
18417,-0.2632,B
18418,-0.4607,A
18419,1.0629,C
18420,-0.3086,B
18421,-0.4295,A
18422,0.1995,B
18423,0.7693,C
18424,-0.7518,A
18425,0.6274,B
18426,-0.8187,A
18427,0.2513,C
18428,-0.4508,B
18429,0.0268,C
18430,0.9185,C
18431,-0.4107,B
18432,-0.1493,A
18433,2.8475,C
18434,0.399,C
18435,0.2737,A
18436,-0.1035,B
18437,0.3424,B
18438,-0.2625,A
18439,0.0296,C
18440,1.9802,C
18441,-0.6301,B
18442,0.2765,C
18443,1.6385,C
18444,-1.814,A
18445,-0.5928,B
18446,0.0305,C
18447,-0.9084,A
18448,-1.2526,A
18449,-0.1213,A
18450,1.4442,A
18451,-0.0125,C
18452,0.2843,C
18453,-0.264,A
18454,0.5498,A
18455,-0.3143,C
18456,0.7699,A
18457,0.0883,A
18458,-0.6054,A
18459,0.0935,C
18460,0.3221,A
18461,0.5864,C
18462,-0.3881,B
18463,-1.01,C
18464,0.4816,B
18465,0.36,B
18466,-0.691,A
18467,-1.1915,C
18468,0.4401,C
18469,0.4905,C
18470,1.0781,C
18471,0.6214,B
18472,-0.0048,A
18473,0.8232,A
18474,-0.3311,B
18475,0.2992,A
18476,-1.8007,A
18477,-0.2766,C
18478,-0.3354,A
18479,0.2404,A
18480,0.1084,A
18481,-0.1324,A
18482,0.2722,A
18483,-0.9187,C
18484,0.4204,C
18485,1.1435,C
18486,-0.3007,B
18487,0.7918,C
18488,-0.111,B
18489,-0.1372,B
18490,0.646,C
18491,-0.583,A
18492,-0.6867,A
18493,1.3362,A
18494,0.9052,C
18495,-0.1028,A
18496,-0.8335,C
18497,1.8795,A
18498,-0.1859,C
18499,-0.5938,C
18500,-0.1552,A
18501,0.1641,B
18502,-0.342,B
18503,0.3181,C
18504,1.282,B
18505,0.3996,B
18506,0.2244,A
18507,0.6547,B
18508,-0.1767,B
18509,-0.8369,C
18510,0.4174,C
18511,-1.5285,A
18512,-1.5177,C
18513,-0.4826,A
18514,1.2451,A
18515,0.2024,C
18516,-0.0195,C
18517,-1.0134,B
18518,1.8076,A
18519,0.1331,A
18520,0.1789,C
18521,-0.0242,A
18522,0.9103,C
18523,0.8187,A
18524,-0.1685,C
18525,-1.3196,C
18526,-0.2578,A
18527,-0.7452,C
18528,0.3386,B
18529,-1.321,B
18530,-1.7696,A
18531,0.7456,B
18532,-1.6773,B
18533,-0.2333,B
18534,1.5462,B
18535,-0.2799,A
18536,0.8167,B
18537,-0.7155,C
18538,-0.1346,C
18539,0.9693,C
18540,-1.0334,C
18541,-1.7711,B
18542,1.1818,B
18543,-1.7384,C
18544,-0.1528,B
18545,-0.6679,C
18546,0.1192,A
18547,-0.6782,C
18548,0.7758,B
18549,-0.0431,A
18550,-0.3734,B
18551,0.2968,C
18552,0.3763,C
18553,-1.4243,B
18554,-1.797,C
18555,-0.0955,B
18556,-0.8522,B
18557,1.8068,B
18558,-0.2274,C
18559,-0.1843,A
18560,-0.2215,B
18561,1.1357,C
18562,-0.382,A
18563,-1.9018,A
18564,-0.6315,C
18565,1.2757,C
18566,0.3667,C
18567,0.5731,B
18568,-1.6189,C
18569,2.035,C
18570,-0.0017,C
18571,-1.9453,A
18572,-0.7305,B
18573,0.1956,B
18574,-1.2423,A
18575,-0.4115,A
18576,1.5384,C
18577,-0.1736,C
18578,-0.4567,A
18579,-0.2579,C
18580,-0.1928,C
18581,-0.5929,A
18582,-0.4241,A
18583,0.7419,A
18584,0.5372,C
18585,0.5897,A
18586,1.1939,C
18587,-0.0017,C
18588,-0.0333,A
18589,-0.1824,A
18590,-0.1301,A
18591,-0.2317,C
18592,1.3121,B
18593,0.587,B
18594,0.3808,B
18595,0.2261,B
18596,0.7943,C
18597,0.4481,C
18598,1.6785,C
18599,-1.0549,B
18600,-1.3741,C
18601,1.4858,C
18602,-0.0863,A
18603,-1.2777,B
18604,-0.5581,B
18605,-1.1981,C
18606,2.2471,C
18607,-0.9578,C
18608,1.1819,A
18609,-0.7491,B
18610,0.1415,B
18611,-2.2849,A
18612,3.4136,A
18613,0.8376,B
18614,-0.5021,C
18615,-2.0301,A
18616,-1.0316,B
18617,1.1859,A
18618,-1.1897,C
18619,-1.361,A
18620,0.2703,A
18621,-1.0538,C
18622,-0.8576,B
18623,-0.35,A
18624,-0.0445,C
18625,0.489,A
18626,-0.803,B
18627,0.7774,C
18628,0.2421,B
18629,-0.9664,C
18630,1.8751,B
18631,-0.614,C
18632,0.981,C
18633,-1.7862,A
18634,-1.1684,A
18635,0.6669,A
18636,-0.7267,A
18637,1.6064,A
18638,0.0824,A
18639,0.2448,B
18640,2.4999,B
18641,-0.3868,B
18642,1.9218,A
18643,1.4596,A
18644,-0.184,B
18645,0.2393,B
18646,-0.3547,C
18647,-0.8799,A
18648,-1.3123,A
18649,0.7396,C
18650,0.5328,C
18651,-0.7659,B
18652,-0.2567,C
18653,0.3758,A
18654,0.4384,A
18655,-1.4529,C
18656,0.7226,C
18657,-1.7661,C
18658,-0.1971,B
18659,-0.6126,B
18660,0.8563,A
18661,0.6116,A
18662,-0.5371,A
18663,0.2889,C
18664,0.3885,C
18665,-0.6586,B
18666,1.6236,C
18667,-1.7911,C
18668,-0.0984,B
18669,-0.4755,A
18670,-0.981,C
18671,-0.2106,B
18672,0.655,B
18673,-0.4175,C
18674,-1.71,C
18675,0.1643,C
18676,-0.1299,B
18677,-1.5936,C
18678,-0.4802,C
18679,-0.3,B
18680,0.0659,B
18681,0.5637,B
18682,-0.4089,B
18683,-0.4729,C
18684,0.4584,A
18685,-1.5199,C
18686,-0.0682,B
18687,0.449,A
18688,-0.0412,B
18689,-0.3817,A
18690,-0.0713,B
18691,-0.1005,A
18692,-0.4511,C
18693,0.3389,C
18694,0.3602,C
18695,0.1879,C
18696,0.5488,B
18697,0.0763,C
18698,-0.772,A
18699,0.5064,B
18700,-0.1342,C
18701,-0.1904,C
18702,0.9315,A
18703,0.538,C
18704,1.4187,A
18705,-0.3464,B
18706,-1.7473,C
18707,1.8026,A
18708,0.343,B
18709,-1.2264,B
18710,0.3718,B
18711,-1.0134,C
